id,page_num,kode_uraian,indikator,baseline_2024,target_2026,pagu_2026,target_2027,pagu_2027,target_2028,pagu_2028,target_2029,pagu_2029,target_2030,pagu_2030,perangkat_daerah,lokasi_keterangan,created_at
1475,26,kemudahan perizinan usaha pertanian,yang Diterbitkan (Persentase),100,100,25000000,100,25000000,100,25000000,100,25000000,100,25000000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
1476,26,3.27.06.2.01 - Penerbitan Izin Usaha,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1477,26,Pertanian yang Kegiatan Usahanya,,,,10000000,,10000000,,10000000,,10000000,,10000000,,,2026-09-17 23:10:24.953977+00
1478,26,dalam Daerah Kabupaten/Kota,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1479,26,Terbina dan terawasinya penerapan,Jumlah izin usaha pertanian yang,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1480,26,standar dan izin usaha pertanian,dibina dan diawasi (Laporan),0,1,10000000,1,10000000,1,10000000,1,10000000,1,10000000,,,2026-09-17 23:10:24.953977+00
1481,26,3.27.06.2.01.0005 - Pembinaan  dan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1482,26,Pengawasan  Penerapan standar dan,,,,10000000,,10000000,,10000000,,10000000,,10000000,,,2026-09-17 23:10:24.953977+00
1483,26,Izin Usaha Pertanian,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1484,26,Terbina dan terawasinya penerapan,Jumlah izin usaha pertanian yang,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1485,26,standar dan izin usaha pertanian,dibina dan diawasi (Laporan),0,1,10000000,1,10000000,1,10000000,1,10000000,1,10000000,,,2026-09-17 23:10:24.953977+00
1486,26,3.27.06.2.02 - Penerbitan Izin Usaha,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1487,26,"Produksi Benih/Bibit Ternak dan Pakan,",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1488,26,"Fasilitas Pemeliharaan Hewan, Rumah",,,,15000000,,15000000,,15000000,,15000000,,15000000,,,2026-09-17 23:10:24.953977+00
1489,26,"Sakit Hewan/Pasar Hewan, Rumah",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1490,26,Potong Hewan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1491,26,Terlaksananya penatausahaan dan,Jumlah Penatausahaan Penerbitan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1492,26,terawasinya pelaksanaan izin usaha,Izin Usaha Produksi Benih/Bibit,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1493,26,"produksi benih/bibit ternak, pakan,","Ternak dan Pakan, Fasilitas",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1494,26,"fasilitas pemeliharaan hewan, rumah","Pemeliharaan Hewan, Rumah Sakit",,1,15000000,1,15000000,1,15000000,1,15000000,1,15000000,,,2026-09-17 23:10:24.953977+00
1495,26,"sakit hewan, pasar hewan, serta layanan","Hewan/Pasar Hewan, Rumah",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1496,26,veteriner terkait,Potong Hewan (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1497,26,3.27.06.2.02.0001 - Penatausahaan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1498,26,Penerbitan Izin Usaha Produksi,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1499,26,"Benih/Bibit Ternak dan Pakan, Fasilitas",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1500,26,"Pemeliharaan Hewan, Rumah Sakit",,,,15000000,,15000000,,15000000,,15000000,,15000000,,,2026-09-17 23:10:24.953977+00
1501,26,"Hewan/Pasar Hewan, Rumah Potong",,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1502,26,Hewan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1503,26,Terlaksananya Penatausahaan,Jumlah Penatausahaan Penerbitan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1504,26,Penerbitan Izin Usaha Produksi,Izin Usaha Produksi Benih/Bibit,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1505,26,"Benih/Bibit Ternak dan Pakan, Fasilitas","Ternak dan Pakan, Fasilitas",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1506,26,"Pemeliharaan Hewan, Rumah Sakit","Pemeliharaan Hewan, Rumah Sakit",,1,15000000,1,15000000,1,15000000,1,15000000,1,15000000,,,2026-09-17 23:10:24.953977+00
1507,26,"Hewan/Pasar Hewan, Rumah Potong","Hewan/Pasar Hewan, Rumah",,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1508,26,Hewan,Potong Hewan (Dokumen),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1509,26,3.27.07 - PROGRAM PENYULUHAN,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1510,26,PERTANIAN,,,,190000000,,190000000,,190000000,,190000000,,190000000,,,2026-09-17 23:10:24.953977+00
1511,26,Meningkatnya kapasitas SDM bidang,Persentase SDM Penyuluh,,,,,,,,,,,,00 - DINAS,,2026-09-17 23:10:24.953977+00
1512,26,penyuluhan pertanian,Pertanian yang Ditingkatkan (Persentase),100,100,190000000,100,190000000,100,190000000,100,190000000,100,190000000,KETAHANAN PANGAN DAN,,2026-09-17 23:10:24.953977+00
1513,26,3.27.07.2.01 - Pelaksanaan Penyuluhan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1514,26,Pertanian,,,,190000000,,190000000,,190000000,,190000000,,190000000,,,2026-09-17 23:10:24.953977+00
1515,27,BIDANG URUSAN / PROGRAM /,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1516,27,OUTCOME / KEGIATAN /,INDIKATOR OUTCOME /,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1517,27,,,,,,,2027,,,,2029,,,,,2026-09-17 23:10:24.953977+00
1518,27,SUBKEGIATAN OUTPUT,OUTPUT,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1519,27,,,TAHUN,,2026,,,,2028,,,,2030,PERANGKAT,,2026-09-17 23:10:24.953977+00
1520,27,,,,TARGET,,TARGET,,TARGET,,TARGET,,TARGET,,,,2026-09-17 23:10:24.953977+00
1521,27,Terlaksananya peningkatan kapasitas,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1522,27,kelembagaan serta tersedianya dan,Jumlah Kelembagaan Penyuluhan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1523,27,termanfaatkannya sarana prasarana,Pertanian di Kecamatan dan Desa,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1524,27,penyuluhan pertanian di kecamatan dan,yang Ditingkatkan Kapasitasnya,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1525,27,,,1,1,190000000,1,190000000,1,190000000,1,190000000,1,190000000,,,2026-09-17 23:10:24.953977+00
1526,27,desa.,(Unit),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1527,27,3.27.07.2.01.0001 - Peningkatan,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1528,27,Kapasitas Kelembagaan Penyuluhan,,,,190000000,,190000000,,190000000,,190000000,,190000000,,,2026-09-17 23:10:24.953977+00
1529,27,Pertanian di Kecamatan dan Desa,,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1530,27,Terlaksananya Peningkatan Kapasitas,Jumlah Kelembagaan Penyuluhan,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1531,27,Kelembagaan Penyuluhan Pertanian di,Pertanian di Kecamatan dan Desa,1,1,190000000,,190000000,1,190000000,1,190000000,1,190000000,,,2026-09-17 23:10:24.953977+00
1532,27,Kecamatan dan Desa,yang Ditingkatkan Kapasitasnya,,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1533,27,,(Unit),,,,,,,,,,,,,,2026-09-17 23:10:24.953977+00
1534,27,Meningkatnya kapasitas SDM bidang,,,,,,,,,,,,,2.09.3.27.3.25.02.00,,2026-09-17 23:10:24.953977+00
1535,27,penyuluhan pertanian,,,,0,,0,,0,,0,,0,02 - UPTD Kawasan Pertanian Terpadu,,2026-09-17 23:10:24.953977+00
